8020080,02,98,D,65000,5000,17,19,5000,17\9,2022-05-26,0,2019
8020090,02,98,D,65000,5000,32,16,5000,32\6,2022-05-26,0,2016
8020010,02,98,D,65000,10000,17,19,10000,17\9,2022-05-26,0,2019
8020020,02,98,D,65000,10000,17,19,10000,17\9,2022-05-26,0,2019
8020040,02,98,D,65000,10000,17,19,10000,17\9,2022-05-26,0,2019
8021040,02,98,D,65000,5000,51,19,5000,51\9,2022-05-26,0,2019
8020050,02,98,D,65000,10000,32,16,10000,32\6,2022-05-26,0,2016
8021100,02,98,D,65000,15000,17,19,15000,17\9,2022-05-26,0,2019
8021020,02,98,D,65000,10000,51,19,10000,51\9,2022-05-26,0,2019
8219421,02,98,D,65470,20000,6,15,20000,06\5,2022-05-26,0,2015
8021050,02,98,D,65000,25000,51,19,25000,51\9,2022-05-26,0,2019
8021200,02,98,D,65000,35000,17,19,35000,17\9,2022-05-26,0,2019
8020100,02,98,D,65000,50000,17,19,50000,17\9,2022-05-26,0,2019
8020200,02,98,D,65000,50000,17,19,50000,17\9,2022-05-26,0,2019
8020300,02,98,D,65000,50000,17,19,50000,17\9,2022-05-26,0,2019
8021400,02,98,D,65000,75000,17,19,75000,17\9,2022-05-26,0,2019
8020250,02,98,D,65000,75000,51,19,75000,51\9,2022-05-26,0,2019
8022200,02,98,D,65000,100000,51,19,100000,51\9,2022-05-26,0,2019
8021500,02,98,D,65000,100000,19,21,100000,19\1,2022-05-26,0,2021
8022300,02,98,D,65000,150000,19,21,150000,19\1,2022-05-26,0,2021
8020400,02,98,D,65000,200000,17,19,200000,17\9,2022-05-26,0,2019
8020500,02,98,D,65000,250000,17,19,250000,17\9,2022-05-26,0,2019
8316045,03,01,D,65000,5000,41,17,5000,41\7,2022-05-26,0,2017
8316099,03,01,D,65000,5000,48,18,5000,48\8,2022-05-26,0,2018
8316067,03,01,D,65000,25000,9,20,25000,09\0,2022-05-26,0,2020
8319067,03,01,D,65000,25000,33,19,25000,33\9,2022-05-26,0,2019
8114037,03,01,D,65000,35000,36,19,35000,36\9,2022-05-26,0,2019
8116037,03,01,D,65000,35000,36,19,35000,36\9,2022-05-26,0,2019
8314045,03,01,D,65000,35000,9,20,35000,09\0,2022-05-26,0,2020
8314385,03,01,D,65000,35000,49,19,35000,49\9,2022-05-26,0,2019
8319201,03,01,D,65470,50000,20,19,50000,20\9,2022-05-26,0,2019
8316017,03,01,D,65470,50000,14,19,50000,14\9,2022-05-26,0,2019
8314026,03,01,D,65470,50000,39,21,50000,39\1,2022-05-26,0,2021
8316026,03,01,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8314131,03,01,D,65470,50000,18,21,50000,18\1,2022-05-26,0,2021
8319131,03,01,D,65470,50000,3,20,50000,03\0,2022-05-26,0,2020
8313038,03,01,D,65470,50000,15,19,50000,15\9,2022-05-26,0,2019
8314070,03,01,D,65470,50000,20,19,50000,20\9,2022-05-26,0,2019
8319070,03,01,D,65470,50000,20,19,50000,20\9,2022-05-26,0,2019
8346038,03,01,D,66182,75000,26,19,75000,26\9,2022-05-26,0,2019
8319200,03,01,D,65470,50000,18,21,50000,18\1,2022-05-26,0,2021
8314700,03,01,D,65470,50000,18,21,50000,18\1,2022-05-26,0,2021
8316800,03,01,D,65470,50000,19,21,50000,19\1,2022-05-26,0,2021
8314010,03,01,D,65470,50000,17,21,50000,17\1,2022-05-26,0,2021
8314008,03,01,D,65000,70000,15,21,70000,15\1,2022-05-26,0,2021
8316061,03,01,D,65000,100000,19,21,100000,19\1,2022-05-26,0,2021
8316007,03,01,D,65000,120000,18,21,120000,18\1,2022-05-26,0,2021
8316008,03,01,D,65000,249900,42,21,299900,42\1,2022-05-26,0,2021
8316109,03,01,D,65470,249900,6,22,299900,06\2,2022-05-26,0,2022
8314155,03,01,D,65470,249900,9,22,299900,09\2,2022-05-26,0,2022
8316155,03,01,D,65470,249900,9,22,299900,09\2,2022-05-26,0,2022
8314156,03,01,D,65470,249900,14,22,299900,14\2,2022-05-26,0,2022
8316156,03,01,D,65470,249900,14,22,299900,14\2,2022-05-26,0,2022
8316158,03,01,D,65470,249900,17,22,299900,17\2,2022-05-26,0,2022
8319158,03,01,D,65470,249900,17,22,299900,17\2,2022-05-26,0,2022
8314214,03,01,D,65470,279900,,,299900,,2022-05-26,0,2022
8316214,03,01,D,65470,279900,,,299900,,2022-05-26,0,2022
8314247,03,01,D,65470,279900,,,299900,,2022-05-26,0,
8316247,03,01,D,65470,279900,,,299900,,2022-05-26,0,
8316110,03,01,D,65470,299900,6,22,349900,06\2,2022-05-26,0,2022
8316136,03,01,D,65470,299900,,,349900,,2022-05-26,0,2022
8316137,03,01,D,65470,299900,6,22,349900,06\2,2022-05-26,0,2022
8316038,03,01,D,65470,150000,19,21,150000,19\1,2022-05-26,0,2021
8316157,03,01,D,65470,299900,,,349900,,2022-05-26,0,2022
8319157,03,01,D,65470,299900,,,349900,,2022-05-26,0,2022
8316070,03,01,D,65470,150000,17,21,150000,17\1,2022-05-26,0,2021
8312211,03,01,D,65470,349900,,,399900,,2022-05-26,0,2022
8319211,03,01,D,65470,349900,,,399900,,2022-05-26,0,2022
8314130,03,01,D,65470,349900,,,399900,,2022-05-26,0,2022
8314132,03,01,D,65470,349900,,,399900,,2022-05-26,0,2022
8316132,03,01,D,65470,349900,,,399900,,2022-05-26,0,2022
8314134,03,01,D,65470,349900,8,22,399900,08\2,2022-05-26,0,2022
8316134,03,01,D,65470,349900,5,22,399900,05\2,2022-05-26,0,2022
8314140,03,01,D,65470,349900,7,22,399900,07\2,2022-05-26,0,2022
8316140,03,01,D,65470,349900,7,22,399900,07\2,2022-05-26,0,2022
8314412,03,02,D,65000,5000,9,20,5000,09\0,2022-05-26,0,2020
8319412,03,02,D,65000,5000,44,18,5000,44\8,2022-05-26,0,2018
8314414,03,02,D,65000,5000,3,20,5000,03\0,2022-05-26,0,2020
8319037,03,02,D,65000,5000,11,18,5000,11\8,2022-05-26,0,2018
8314039,03,02,D,65000,5000,30,18,5000,30\8,2022-05-26,0,2018
8316039,03,02,D,65000,5000,50,19,5000,50\9,2022-05-26,0,2019
8314085,03,02,D,65000,5000,21,18,5000,21\8,2022-05-26,0,2018
8314092,03,02,D,65000,5000,25,17,5000,25\7,2022-05-26,0,2017
8314025,03,02,D,65000,15000,17,20,15000,17\0,2022-05-26,0,2020
8316025,03,02,D,65000,15000,3,19,15000,03\9,2022-05-26,0,2019
8514302,03,02,D,65000,25000,4,19,25000,04\9,2022-05-26,0,2019
8516302,03,02,D,65000,25000,4,19,25000,04\9,2022-05-26,0,2019
8216303,03,02,D,65000,25000,5,19,25000,05\9,2022-05-26,0,2019
8316404,03,02,D,65470,25000,22,18,25000,22\8,2022-05-26,0,2018
8213107,03,02,D,65000,25000,32,19,25000,32\9,2022-05-26,0,2019
8214107,03,02,D,65000,25000,32,19,25000,32\9,2022-05-26,0,2019
8213108,03,02,D,65000,25000,3,19,25000,03\9,2022-05-26,0,2019
8314009,03,02,D,65000,25000,5,19,25000,05\9,2022-05-26,0,2019
8316009,03,02,D,65000,25000,5,19,25000,05\9,2022-05-26,0,2019
8316412,03,02,D,65000,25000,50,18,25000,50\8,2022-05-26,0,2018
8314413,03,02,D,65000,25000,49,18,25000,49\8,2022-05-26,0,2018
8316413,03,02,D,65000,25000,50,18,25000,50\8,2022-05-26,0,2018
8316414,03,02,D,65000,25000,49,18,25000,49\8,2022-05-26,0,2018
8516035,03,02,D,65000,25000,46,19,25000,46\9,2022-05-26,0,2019
8519035,03,02,D,65000,25000,3,19,25000,03\9,2022-05-26,0,2019
8519150,03,02,D,65470,25000,17,19,25000,17\9,2022-05-26,0,2019
8316060,03,02,D,65000,25000,48,18,25000,48\8,2022-05-26,0,2018
8314036,03,02,D,65470,50000,19,19,50000,19\9,2022-05-26,0,2019
8319036,03,02,D,65470,50000,19,19,50000,19\9,2022-05-26,0,2019
8016092,03,02,D,65470,50000,21,19,50000,21\9,2022-05-26,0,2019
8019092,03,02,D,65470,50000,21,19,50000,21\9,2022-05-26,0,2019
8216099,03,02,D,65470,50000,49,20,50000,49\0,2022-05-26,0,2020
8219099,03,02,D,65470,50000,21,19,50000,21\9,2022-05-26,0,2019
8216119,03,02,D,65470,75000,17,21,75000,17\1,2022-05-26,0,2021
8219119,03,02,D,65470,75000,6,19,75000,06\9,2022-05-26,0,2019
8512025,03,02,D,65470,75000,8,19,75000,08\9,2022-05-26,0,2019
8514025,03,02,D,65470,75000,8,19,75000,08\9,2022-05-26,0,2019
8213364,03,02,D,65470,50000,8,21,50000,08\1,2022-05-26,0,2021
8219364,03,02,D,65470,50000,8,21,50000,08\1,2022-05-26,0,2021
8214108,03,02,D,65000,70000,1,21,70000,01\1,2022-05-26,0,2021
8219110,03,02,D,65470,70000,18,21,70000,18\1,2022-05-26,0,2021
8214132,03,02,D,65470,70000,18,21,70000,18\1,2022-05-26,0,2021
8344432,03,02,D,65000,70000,19,21,70000,19\1,2022-05-26,0,2021
8512149,03,02,D,65470,70000,19,21,70000,19\1,2022-05-26,0,2021
8519149,03,02,D,65470,70000,19,21,70000,19\1,2022-05-26,0,2021
8316085,03,02,D,65000,100000,19,21,100000,19\1,2022-05-26,0,2021
8216100,03,02,D,65470,100000,5,21,100000,05\1,2022-05-26,0,2021
8219100,03,02,D,65470,100000,5,21,100000,05\1,2022-05-26,0,2021
8218101,03,02,D,65470,100000,6,22,100000,06\2,2022-05-26,0,2022
8219101,03,02,D,65470,100000,5,21,100000,05\1,2022-05-26,0,2021
8345432,03,02,D,65000,200000,29,19,200000,29\9,2022-05-26,0,2019
8516112,03,02,D,65470,299900,32,16,299900,32\6,2022-05-26,0,2016
8213245,03,02,D,65470,299900,,,349900,,2022-05-26,0,
8219245,03,02,D,65470,299900,,,349900,,2022-05-26,0,
8544146,03,02,D,65470,299900,,,349900,,2022-05-26,0,2022
8549146,03,02,D,65470,299900,,,349900,,2022-05-26,0,2022
8344040,03,02,D,65000,300000,15,20,300000,15\0,2022-05-26,0,2020
8212102,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8219102,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8219105,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8218106,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8216107,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8219107,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8216208,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8219208,03,02,D,65470,399900,9,22,449900,09\2,2022-05-26,0,2022
8314367,03,04,D,65470,35000,36,19,35000,36\9,2022-05-26,0,2019
8314001,03,04,D,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
8315005,03,04,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8016099,03,04,D,66193,75000,29,19,75000,29\9,2022-05-26,0,2019
8316367,03,04,D,65470,70000,1,21,70000,01\1,2022-05-26,0,2021
8316002,03,04,D,65470,100000,8,21,100000,08\1,2022-05-26,0,2021
8304243,03,04,D,65470,349900,,,399900,,2022-05-26,0,
8306243,03,04,D,65470,349900,,,399900,,2022-05-26,0,
8304242,03,04,D,65470,399900,,,399900,,2022-05-26,0,
8306242,03,04,D,65470,399900,,,399900,,2022-05-26,0,
8316005,03,04,D,65470,200000,17,21,200000,17\1,2022-05-26,0,2021
8314212,03,04,D,65470,449900,5,22,449900,05\2,2022-05-26,0,2022
8316212,03,04,D,65470,449900,5,22,449900,05\2,2022-05-26,0,2022
8314215,03,04,D,65470,449900,,,449900,,2022-05-26,0,2022
8319215,03,04,D,65470,449900,,,449900,,2022-05-26,0,2022
8314216,03,04,D,65470,449900,,,449900,,2022-05-26,0,2022
8316216,03,04,D,65470,449900,,,449900,,2022-05-26,0,2022
8314154,03,04,D,65470,449900,,,449900,,2022-05-26,0,2022
8316154,03,04,D,65470,449900,,,449900,,2022-05-26,0,2022
8092001,03,05,D,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
8096001,03,05,D,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
8596002,03,05,D,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
8599002,03,05,D,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
8592003,03,05,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8596003,03,05,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8592004,03,05,D,65470,50000,21,19,50000,21\9,2022-05-26,0,2019
8599004,03,05,D,65470,50000,21,19,50000,21\9,2022-05-26,0,2019
8296010,03,05,D,65470,50000,6,19,50000,06\9,2022-05-26,0,2019
8299010,03,05,D,65470,50000,6,19,50000,06\9,2022-05-26,0,2019
8014022,03,05,D,65470,50000,3,19,50000,03\9,2022-05-26,0,2019
8216122,03,05,D,65470,50000,8,19,50000,08\9,2022-05-26,0,2019
8213077,03,05,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8219077,03,05,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8213086,03,05,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8219086,03,05,D,65470,50000,5,19,50000,05\9,2022-05-26,0,2019
8216504,03,05,D,65470,75000,21,19,75000,21\9,2022-05-26,0,2019
8296005,03,05,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8299005,03,05,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8292006,03,05,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8292010,03,05,D,65470,75000,6,19,75000,06\9,2022-05-26,0,2019
8212123,03,05,D,65470,75000,8,19,75000,08\9,2022-05-26,0,2019
8213123,03,05,D,65470,75000,8,19,75000,08\9,2022-05-26,0,2019
8296024,03,05,D,65470,75000,8,19,75000,08\9,2022-05-26,0,2019
8299024,03,05,D,65470,75000,8,19,75000,08\9,2022-05-26,0,2019
8219031,03,05,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8212034,03,05,D,65470,75000,18,21,75000,18\1,2022-05-26,0,2021
8213034,03,05,D,65470,75000,25,19,75000,25\9,2022-05-26,0,2019
8218037,03,05,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8219037,03,05,D,65470,75000,3,19,75000,03\9,2022-05-26,0,2019
8014042,03,05,D,65470,75000,18,21,75000,18\1,2022-05-26,0,2021
8017042,03,05,D,65470,75000,25,19,75000,25\9,2022-05-26,0,2019
8214045,03,05,D,65470,75000,29,18,75000,29\8,2022-05-26,0,2018
8016047,03,05,D,65470,75000,26,19,75000,26\9,2022-05-26,0,2019
